CustomerID,SeniorCitizen,Partner,Dependents,Tenure,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AvgMonthlySpend,TenureBucket
5161-XEUVX,0,Yes,No,37,Fiber optic,No,Yes,Two year,No,Mailed check,94.3,3460.95,0,93.53918918918919,2-4yr
8292-FRFZQ,0,No,No,39,DSL,Yes,Yes,One year,No,Bank transfer,41.15,1700.9,0,43.61282051282051,2-4yr
8591-NXRCV,0,No,No,41,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,74.65,3090.65,0,75.38170731707318,2-4yr
7895-VONWT,0,No,No,25,DSL,No,No,Month-to-month,Yes,Electronic check,48.25,1293.8,0,51.751999999999995,2-4yr
4526-RMTLL,0,Yes,Yes,8,DSL,Yes,Yes,Two year,Yes,Credit card,76.15,645.8,0,80.725,0-1yr
6253-GNHWH,0,Yes,Yes,71,DSL,Yes,Yes,Two year,No,Mailed check,71.1,5224.95,0,73.59084507042253,4-6yr
4566-NECEV,0,No,No,5,Fiber optic,No,No,Month-to-month,No,Electronic check,96.55,500.1,0,100.02000000000001,0-1yr
8080-POTJR,0,No,No,30,DSL,Yes,No,One year,Yes,Credit card,79.3,2427.1,0,80.90333333333334,2-4yr
6906-MPARY,0,No,No,40,Fiber optic,No,Yes,One year,Yes,Credit card,89.6,3488.15,0,87.20375,2-4yr
3662-FXJFO,0,No,No,54,No,No,No,Two year,Yes,Mailed check,20.5,1035.7,0,19.17962962962963,4-6yr
8107-RZLNV,0,Yes,No,72,Fiber optic,No,No,Two year,Yes,Bank transfer,106.3,7565.35,0,105.07430555555555,4-6yr
0516-OOHAR,0,Yes,Yes,28,Fiber optic,No,No,One year,No,Bank transfer,100.35,2799.0,0,99.96428571428571,2-4yr
2027-CWDNU,0,Yes,Yes,18,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,85.6,1601.5,0,88.97222222222223,1-2yr
2737-WFVYW,0,No,No,2,DSL,No,No,Month-to-month,Yes,Electronic check,45.25,85.5,1,42.75,0-1yr
9912-OMZDS,0,Yes,Yes,59,Fiber optic,No,No,One year,Yes,Electronic check,106.15,6256.2,0,106.03728813559322,4-6yr
3733-ZEECP,0,Yes,Yes,22,DSL,No,Yes,Month-to-month,Yes,Electronic check,51.1,1232.9,0,56.040909090909096,1-2yr
7878-RTCZG,0,No,No,1,No,No,No,Month-to-month,No,Mailed check,19.9,19.9,0,19.9,0-1yr
2452-MRMZF,1,Yes,No,72,No,No,No,Two year,Yes,Credit card,25.7,1937.4,0,26.908333333333335,4-6yr
2272-QAGFO,1,No,No,14,Fiber optic,No,No,Month-to-month,Yes,Electronic check,74.3,1096.25,1,78.30357142857143,1-2yr
7103-IPXPJ,0,Yes,No,50,Fiber optic,No,Yes,One year,No,Electronic check,99.4,5059.75,0,101.195,4-6yr
4342-HFXWS,0,Yes,Yes,48,DSL,Yes,Yes,One year,No,Bank transfer,69.7,3023.65,0,62.99270833333333,2-4yr
3545-CNWRG,0,Yes,Yes,49,Fiber optic,No,No,Month-to-month,Yes,Electronic check,98.35,4889.2,0,99.7795918367347,4-6yr
1785-BPHTP,0,Yes,Yes,28,Fiber optic,No,No,Month-to-month,No,Electronic check,85.45,2289.9,0,81.78214285714286,2-4yr
4989-LIXVT,1,No,No,68,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.9,6503.2,0,95.63529411764705,4-6yr
7315-WYOAW,0,No,No,13,Fiber optic,No,Yes,Month-to-month,No,Electronic check,100.75,1313.25,0,101.01923076923077,1-2yr
1173-XZPYF,0,No,No,11,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.2,990.3,0,90.02727272727272,0-1yr
9850-OWRHQ,0,Yes,No,3,Fiber optic,No,No,Month-to-month,Yes,Credit card,74.1,228.0,1,76.0,0-1yr
3768-NLUBH,1,Yes,No,57,Fiber optic,No,No,Month-to-month,No,Electronic check,100.6,5746.15,1,100.80964912280702,4-6yr
8676-TRMJS,0,No,No,3,Fiber optic,No,No,Month-to-month,No,Mailed check,75.0,209.1,1,69.7,0-1yr
2509-TFPJU,0,Yes,No,72,No,No,No,Two year,No,Credit card,25.75,1864.2,0,25.891666666666666,4-6yr
9530-GRMJG,0,Yes,Yes,70,DSL,No,Yes,Two year,Yes,Electronic check,84.1,5979.7,0,85.42428571428572,4-6yr
6898-RBTLU,0,Yes,Yes,49,DSL,No,Yes,Two year,No,Bank transfer,79.3,3902.45,0,79.64183673469387,4-6yr
5481-NTDOH,1,Yes,No,67,Fiber optic,Yes,No,One year,Yes,Credit card,107.05,7142.5,0,106.6044776119403,4-6yr
2068-WWXQZ,0,No,No,46,No,No,No,Two year,No,Bank transfer,20.05,902.0,0,19.608695652173914,2-4yr
7359-SSBJK,1,No,No,64,DSL,Yes,Yes,Two year,Yes,Credit card,70.2,4481.0,1,70.015625,4-6yr
2061-VVFST,0,Yes,No,37,No,No,No,Month-to-month,No,Bank transfer,19.5,805.2,0,21.762162162162163,2-4yr
0685-MLYYM,1,No,No,2,Fiber optic,No,No,Month-to-month,No,Electronic check,70.75,154.85,1,77.425,0-1yr
0749-IRGQE,1,Yes,No,13,DSL,No,No,Month-to-month,No,Electronic check,45.3,528.45,0,40.650000000000006,1-2yr
2380-DAMQP,0,Yes,No,72,Fiber optic,Yes,Yes,Two year,No,Electronic check,115.15,8349.7,0,115.96805555555557,4-6yr
2256-YLYLP,0,Yes,Yes,68,DSL,No,Yes,Two year,Yes,Bank transfer,72.95,4953.25,0,72.84191176470588,4-6yr
1272-ILHFG,0,Yes,Yes,15,No,No,No,One year,No,Mailed check,19.65,332.65,0,22.176666666666666,1-2yr
0164-XAIRP,0,No,No,24,No,No,No,Two year,Yes,Bank transfer,19.55,470.2,0,19.591666666666665,1-2yr
5666-CYCYZ,0,No,No,24,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,89.55,2259.35,0,94.13958333333333,1-2yr
4011-ARPHK,0,No,No,27,DSL,Yes,No,Month-to-month,No,Mailed check,50.35,1411.35,0,52.27222222222222,2-4yr
8182-PNAGI,0,No,No,12,DSL,No,Yes,Month-to-month,No,Bank transfer,50.25,593.75,1,49.479166666666664,0-1yr
6365-HITVU,0,Yes,Yes,71,DSL,Yes,Yes,Two year,No,Credit card,87.25,6328.7,0,89.13661971830986,4-6yr
7558-IMLMT,0,Yes,Yes,67,No,No,No,Two year,Yes,Mailed check,20.8,1411.9,0,21.07313432835821,4-6yr
9488-FYQAU,0,Yes,No,63,Fiber optic,No,Yes,Two year,Yes,Bank transfer,109.25,6841.4,0,108.59365079365078,4-6yr
3590-TCXTB,0,No,No,1,No,No,No,Month-to-month,No,Mailed check,20.35,20.35,0,20.35,0-1yr
6994-KERXL,0,No,No,4,DSL,No,No,Month-to-month,Yes,Electronic check,55.9,238.5,0,59.625,0-1yr
7957-RYHQD,1,No,No,40,Fiber optic,Yes,No,Month-to-month,Yes,Credit card,79.2,3233.85,1,80.84625,2-4yr
2180-DXNEG,0,No,No,12,Fiber optic,No,No,Month-to-month,Yes,Electronic check,96.0,1062.1,1,88.50833333333333,0-1yr
1960-UOTYM,0,Yes,Yes,52,DSL,Yes,No,Two year,No,Electronic check,79.2,4016.3,0,77.23653846153846,4-6yr
2740-JFBOK,0,No,No,10,No,No,No,Month-to-month,Yes,Electronic check,24.0,226.55,0,22.655,0-1yr
6500-JVEGC,0,No,No,68,Fiber optic,Yes,No,One year,No,Bank transfer,101.35,7110.75,0,104.56985294117646,4-6yr
5515-AKOAJ,0,No,No,54,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,100.1,5440.9,1,100.7574074074074,4-6yr
8976-OQHGT,0,Yes,Yes,4,DSL,No,Yes,Month-to-month,No,Mailed check,56.5,235.1,1,58.775,0-1yr
5245-VDBUR,0,Yes,No,52,DSL,Yes,No,One year,No,Mailed check,35.45,1958.95,0,37.67211538461539,4-6yr
6230-BSUXY,1,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,85.0,85.0,1,85.0,0-1yr
8469-SNFFH,0,Yes,No,70,DSL,Yes,Yes,One year,No,Bank transfer,79.4,5528.9,0,78.9842857142857,4-6yr
2144-ESWKO,0,No,No,43,DSL,Yes,No,One year,Yes,Credit card,35.2,1463.7,0,34.03953488372093,2-4yr
1241-FPMOF,0,No,No,52,No,No,No,Two year,No,Mailed check,19.65,1025.05,0,19.7125,4-6yr
9928-BZVLZ,0,No,No,12,DSL,Yes,Yes,Two year,No,Mailed check,49.85,552.1,0,46.00833333333333,0-1yr
4114-QMKVN,0,Yes,Yes,56,DSL,Yes,No,One year,No,Bank transfer,68.75,3815.4,0,68.13214285714285,4-6yr
2775-SEFEE,0,No,Yes,0,DSL,Yes,Yes,Two year,Yes,Bank transfer,61.9,0.0,0,0.0,
9003-CPATH,0,No,No,42,Fiber optic,No,No,Month-to-month,No,Electronic check,79.9,3313.4,0,78.89047619047619,2-4yr
1754-GKYPY,1,Yes,No,22,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,89.75,1938.9,0,88.13181818181819,1-2yr
5294-CDGWY,0,Yes,Yes,51,DSL,Yes,No,One year,No,Electronic check,59.3,3014.65,1,59.11078431372549,4-6yr
7956-XQWGU,0,No,No,27,No,No,No,Month-to-month,Yes,Credit card,19.4,460.25,0,17.046296296296298,2-4yr
1591-MQJTP,1,Yes,No,51,Fiber optic,Yes,No,One year,Yes,Bank transfer,93.65,4839.15,0,94.88529411764705,4-6yr
5295-PCJOO,0,No,Yes,4,DSL,Yes,No,Month-to-month,Yes,Electronic check,49.4,184.4,1,46.1,0-1yr
2369-FEVNO,0,No,No,1,No,No,No,Month-to-month,Yes,Mailed check,19.9,19.9,0,19.9,0-1yr
9863-JZAIC,0,No,No,35,DSL,No,No,Month-to-month,No,Mailed check,55.0,2010.55,1,57.44428571428571,2-4yr
7471-MQPOS,1,Yes,Yes,71,DSL,No,Yes,One year,Yes,Bank transfer,72.9,5139.65,0,72.38943661971831,4-6yr
7660-HDPJV,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,69.2,69.2,1,69.2,0-1yr
5115-SQAAU,0,Yes,Yes,69,No,No,No,Two year,Yes,Bank transfer,25.6,1673.4,0,24.252173913043478,4-6yr
9845-QOMAD,0,Yes,Yes,14,No,No,No,One year,No,Mailed check,19.75,309.35,0,22.09642857142857,1-2yr
7672-VFMXZ,0,Yes,No,57,DSL,Yes,Yes,Month-to-month,No,Electronic check,55.7,3171.6,0,55.642105263157895,4-6yr
9739-JLPQJ,0,Yes,Yes,72,Fiber optic,Yes,Yes,Two year,No,Credit card,117.5,8670.1,0,120.41805555555555,4-6yr
9916-AYHTC,0,No,No,48,No,No,No,Two year,No,Credit card,19.85,916.0,0,19.083333333333332,2-4yr
3855-ONCAR,0,Yes,Yes,4,Fiber optic,No,No,Month-to-month,Yes,Mailed check,78.9,299.75,0,74.9375,0-1yr
1488-SYSFC,0,Yes,Yes,31,No,No,No,Month-to-month,Yes,Electronic check,20.65,702.05,0,22.646774193548385,2-4yr
7931-PXHFC,0,No,No,38,DSL,No,Yes,One year,Yes,Mailed check,62.3,2354.8,1,61.968421052631584,2-4yr
3990-QYKBE,1,Yes,No,37,Fiber optic,No,No,Month-to-month,Yes,Electronic check,92.5,3473.4,1,93.87567567567568,2-4yr
0970-QXPXW,0,No,No,1,No,No,No,Month-to-month,No,Mailed check,19.65,19.65,0,19.65,0-1yr
3259-KNMRR,1,No,No,57,DSL,No,No,Two year,Yes,Bank transfer,79.75,4438.2,0,77.86315789473684,4-6yr
6120-RJKLU,1,Yes,No,62,DSL,Yes,Yes,Two year,Yes,Credit card,79.95,4819.75,0,77.73790322580645,4-6yr
9572-WUKSB,0,Yes,No,3,DSL,No,Yes,Month-to-month,Yes,Electronic check,29.9,92.25,0,30.75,0-1yr
5893-KCLGT,0,No,Yes,72,No,No,No,Two year,Yes,Mailed check,19.75,1567.0,0,21.76388888888889,4-6yr
0076-LVEPS,0,No,Yes,29,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,45.0,1242.45,0,42.84310344827586,2-4yr
3640-JQGJG,0,Yes,Yes,13,DSL,No,No,Month-to-month,No,Bank transfer,44.8,559.2,0,43.01538461538462,1-2yr
4919-MOAVT,0,No,Yes,3,Fiber optic,No,No,Month-to-month,No,Electronic check,69.65,220.1,1,73.36666666666666,0-1yr
1596-OQSPS,0,No,No,11,DSL,No,No,Month-to-month,No,Electronic check,51.1,531.15,0,48.28636363636363,0-1yr
9867-XOBQA,0,No,Yes,21,DSL,Yes,Yes,Two year,No,Mailed check,53.15,1183.2,0,56.34285714285714,1-2yr
9546-KDTRB,0,No,No,19,No,No,No,Month-to-month,No,Bank transfer,24.7,465.85,0,24.51842105263158,1-2yr
3090-HAWSU,0,No,No,61,Fiber optic,Yes,Yes,Two year,Yes,Credit card,111.6,6876.05,1,112.72213114754099,4-6yr
9820-RMCQV,0,No,No,11,DSL,Yes,No,Month-to-month,No,Credit card,48.55,501.0,1,45.54545454545455,0-1yr
3174-RKMOW,0,Yes,Yes,35,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,109.95,3782.4,0,108.06857142857143,2-4yr
1760-CAZHT,0,No,Yes,25,No,No,No,Month-to-month,No,Mailed check,20.8,460.2,0,18.408,2-4yr
7839-QRKXN,0,No,No,1,No,No,No,Month-to-month,Yes,Mailed check,20.2,20.2,1,20.2,0-1yr
8441-SHIPE,0,No,No,67,No,No,No,Two year,Yes,Bank transfer,25.6,1790.35,0,26.721641791044775,4-6yr
5204-QZXPU,0,No,No,19,DSL,No,No,Month-to-month,Yes,Electronic check,39.65,733.35,1,38.597368421052636,1-2yr
4597-ELFTS,0,No,No,56,No,No,No,One year,No,Electronic check,24.9,1334.0,1,23.821428571428573,4-6yr
1320-GVNHT,0,Yes,Yes,72,Fiber optic,Yes,No,Two year,Yes,Credit card,108.4,7767.25,0,107.87847222222223,4-6yr
1047-RNXZV,0,No,No,43,No,No,No,Two year,No,Mailed check,19.55,876.15,0,20.375581395348835,2-4yr
3541-ZNUHK,0,Yes,Yes,55,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,85.1,4600.95,0,83.65363636363637,4-6yr
8450-JOVAH,0,Yes,Yes,2,DSL,Yes,No,Month-to-month,No,Mailed check,56.7,113.55,1,56.775,0-1yr
8725-JEDFD,0,No,No,27,Fiber optic,No,No,Month-to-month,Yes,Mailed check,69.05,1793.25,0,66.41666666666667,2-4yr
7562-UXTPG,0,No,No,13,Fiber optic,No,No,Month-to-month,Yes,Mailed check,70.15,886.7,0,68.20769230769231,1-2yr
8071-SBTRN,0,No,No,70,Fiber optic,Yes,No,Two year,Yes,Mailed check,111.15,7737.55,0,110.53642857142857,4-6yr
1113-IUJYX,0,Yes,No,14,Fiber optic,Yes,Yes,One year,No,Mailed check,105.95,1348.9,1,96.35000000000001,1-2yr
6668-CNMFP,0,Yes,Yes,19,Fiber optic,No,Yes,One year,Yes,Bank transfer,89.35,1686.85,0,88.78157894736842,1-2yr
5626-MGTUK,0,No,No,20,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,89.1,1879.25,0,93.9625,1-2yr
5681-LLOEI,0,Yes,Yes,43,Fiber optic,Yes,Yes,One year,Yes,Credit card,91.25,4013.8,0,93.34418604651164,2-4yr
8212-DJRCH,0,Yes,Yes,5,Fiber optic,Yes,No,Month-to-month,Yes,Mailed check,90.35,434.5,0,86.9,0-1yr
4323-OHFOW,1,Yes,No,70,Fiber optic,No,Yes,One year,Yes,Bank transfer,105.55,7195.35,0,102.79071428571429,4-6yr
4933-BSAIP,0,Yes,No,40,No,No,No,Two year,No,Mailed check,19.1,780.1,0,19.5025,2-4yr
2030-BTZRO,0,Yes,Yes,6,No,No,No,Two year,Yes,Credit card,20.4,107.6,0,17.933333333333334,0-1yr
1116-DXXDF,0,No,No,39,Fiber optic,Yes,No,Two year,Yes,Electronic check,100.45,3801.7,0,97.47948717948718,2-4yr
9274-CNFMO,1,Yes,No,4,Fiber optic,No,No,Month-to-month,No,Electronic check,74.95,308.7,1,77.175,0-1yr
7758-XKCBS,0,No,No,15,DSL,No,Yes,Month-to-month,Yes,Electronic check,29.7,438.25,1,29.216666666666665,1-2yr
8992-JQYUN,0,Yes,No,1,DSL,No,No,Month-to-month,Yes,Electronic check,50.35,50.35,1,50.35,0-1yr
6563-VNPMN,1,No,No,45,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,85.7,3778.1,0,83.95777777777778,2-4yr
0617-AQNWT,0,Yes,No,64,DSL,Yes,Yes,Two year,No,Electronic check,47.85,3147.5,1,49.1796875,4-6yr
2267-WTPYD,1,Yes,No,57,Fiber optic,No,No,Month-to-month,No,Credit card,94.0,5438.95,0,95.42017543859649,4-6yr
0270-THENM,0,Yes,Yes,72,DSL,Yes,Yes,Two year,No,Bank transfer,69.85,5102.35,0,70.86597222222223,4-6yr
2446-PLQVO,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,70.3,70.3,1,70.3,0-1yr
4707-MAXGU,0,Yes,No,72,No,No,No,Two year,No,Credit card,25.85,1872.2,0,26.00277777777778,4-6yr
2710-WYVXG,0,No,No,3,DSL,Yes,Yes,Two year,No,Mailed check,71.1,213.35,0,71.11666666666666,0-1yr
3005-NFMTA,1,No,No,55,Fiber optic,Yes,No,Month-to-month,Yes,Electronic check,98.8,5617.75,1,102.14090909090909,4-6yr
6300-BWMJX,0,Yes,No,59,Fiber optic,No,Yes,Month-to-month,No,Electronic check,93.35,5386.5,0,91.29661016949153,4-6yr
8784-CGILN,0,No,No,18,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,99.85,1776.95,1,98.71944444444445,1-2yr
5389-FFVKB,1,Yes,No,32,Fiber optic,No,No,Month-to-month,Yes,Credit card,80.3,2483.05,1,77.5953125,2-4yr
7009-LGECI,0,No,No,4,DSL,Yes,No,Month-to-month,Yes,Bank transfer,50.55,235.65,0,58.9125,0-1yr
8444-WRIDW,1,No,No,66,Fiber optic,No,No,Month-to-month,Yes,Credit card,80.45,5224.35,1,79.15681818181818,4-6yr
5022-KVDQT,0,No,No,27,Fiber optic,No,No,Month-to-month,Yes,Electronic check,81.3,2272.8,0,84.17777777777779,2-4yr
7976-CICYS,0,No,No,4,No,No,No,Month-to-month,Yes,Credit card,20.7,83.75,0,20.9375,0-1yr
1036-GUDCL,0,Yes,Yes,60,DSL,Yes,Yes,Month-to-month,Yes,Credit card,79.05,4663.4,0,77.72333333333333,4-6yr
2005-DWQZJ,0,Yes,Yes,8,No,No,No,Two year,No,Mailed check,19.05,201.7,0,25.2125,0-1yr
8148-WOCMK,0,Yes,Yes,8,No,No,No,Two year,No,Credit card,19.6,125.0,0,15.625,0-1yr
7815-PDTHL,0,No,No,35,No,No,No,Two year,Yes,Mailed check,20.2,684.4,0,19.554285714285715,2-4yr
9451-LPGOO,0,No,No,7,Fiber optic,No,No,Month-to-month,Yes,Electronic check,86.8,620.35,1,88.62142857142858,0-1yr
9173-IVZVP,0,Yes,Yes,53,No,No,No,Two year,No,Mailed check,20.9,1146.05,0,21.623584905660376,4-6yr
9129-UXERG,1,No,No,18,Fiber optic,No,Yes,Month-to-month,Yes,Credit card,103.6,1806.35,0,100.35277777777777,1-2yr
3635-JBPSG,0,No,No,15,DSL,No,No,Two year,Yes,Mailed check,38.8,603.0,0,40.2,1-2yr
7964-ZRKKG,0,Yes,No,67,Fiber optic,No,No,One year,Yes,Bank transfer,88.4,5798.3,0,86.54179104477612,4-6yr
5868-YWPDW,1,Yes,No,6,Fiber optic,No,No,Month-to-month,Yes,Electronic check,84.2,519.15,1,86.52499999999999,0-1yr
6229-LSCKB,1,No,No,6,Fiber optic,No,No,Month-to-month,Yes,Electronic check,79.7,497.6,0,82.93333333333334,0-1yr
2025-JKFWI,0,No,No,13,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,99.0,1301.7,1,100.13076923076923,1-2yr
4078-SAYYN,0,No,No,11,Fiber optic,No,No,Month-to-month,Yes,Electronic check,100.75,1129.75,1,102.70454545454545,0-1yr
1724-IQWNM,0,No,Yes,1,No,No,No,Month-to-month,Yes,Mailed check,19.3,19.3,0,19.3,0-1yr
8217-QYOHV,0,No,No,5,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,55.75,266.95,0,53.39,0-1yr
5546-QUERU,0,No,No,13,No,No,No,One year,Yes,Mailed check,19.95,257.0,0,19.76923076923077,1-2yr
9940-HPQPG,0,Yes,No,9,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,91.75,865.8,1,96.19999999999999,0-1yr
6897-UUBNU,0,No,No,29,Fiber optic,No,Yes,Month-to-month,No,Mailed check,89.65,2623.65,0,90.47068965517242,2-4yr
6127-IYJOZ,1,No,No,1,DSL,No,No,Month-to-month,Yes,Mailed check,45.85,45.85,0,45.85,0-1yr
6618-RYATB,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Mailed check,79.55,79.55,1,79.55,0-1yr
8930-XOTDP,0,Yes,Yes,18,DSL,No,No,Month-to-month,No,Mailed check,55.95,1082.8,0,60.15555555555555,1-2yr
5916-QEWPT,0,Yes,No,2,DSL,No,No,Month-to-month,No,Credit card,69.0,147.8,0,73.9,0-1yr
5060-TQUQN,0,Yes,Yes,30,Fiber optic,No,Yes,Month-to-month,Yes,Bank transfer,83.55,2570.2,0,85.67333333333333,2-4yr
0531-XBKMM,0,No,Yes,66,DSL,Yes,Yes,Two year,No,Bank transfer,65.7,4378.9,0,66.3469696969697,4-6yr
8465-SBRXP,0,Yes,Yes,38,Fiber optic,No,Yes,Two year,Yes,Bank transfer,94.9,3616.25,0,95.16447368421052,2-4yr
2408-PSJVE,0,Yes,Yes,44,DSL,No,Yes,Month-to-month,Yes,Mailed check,61.9,2924.05,0,66.45568181818182,2-4yr
9079-YEXQJ,0,No,No,54,Fiber optic,No,Yes,Month-to-month,No,Electronic check,111.1,6014.85,1,111.38611111111112,4-6yr
9700-ZCLOT,0,No,No,2,No,No,No,Month-to-month,No,Mailed check,20.0,32.7,0,16.35,0-1yr
8738-JOKAR,0,No,No,42,DSL,Yes,Yes,One year,Yes,Mailed check,67.7,2882.25,0,68.625,2-4yr
4534-WGCIR,0,Yes,Yes,58,No,No,No,Two year,No,Credit card,25.15,1509.9,0,26.032758620689656,4-6yr
1930-WNXSB,0,Yes,Yes,58,Fiber optic,No,No,Month-to-month,Yes,Electronic check,92.85,5305.05,0,91.46637931034483,4-6yr
2685-SREOM,0,Yes,Yes,25,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.1,2368.4,1,94.736,2-4yr
3508-CFVZL,0,No,No,71,Fiber optic,Yes,Yes,Two year,No,Mailed check,111.3,7985.9,0,112.47746478873239,4-6yr
0402-CQAJN,0,No,No,37,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,101.9,3545.35,1,95.82027027027027,2-4yr
6692-UDPJC,0,Yes,Yes,14,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,91.65,1301.0,1,92.92857142857143,1-2yr
1273-MTETI,1,No,No,4,Fiber optic,No,No,Month-to-month,Yes,Electronic check,88.85,372.45,1,93.1125,0-1yr
0657-DOGUM,0,Yes,No,48,DSL,Yes,Yes,One year,Yes,Bank transfer,60.6,2985.25,0,62.192708333333336,2-4yr
5480-HPRRX,1,No,No,3,DSL,No,No,Month-to-month,No,Electronic check,25.3,77.75,1,25.916666666666668,0-1yr
8792-AOROI,0,Yes,No,8,DSL,Yes,Yes,Two year,No,Mailed check,65.5,564.35,0,70.54375,0-1yr
0295-PPHDO,0,No,No,1,Fiber optic,No,No,Month-to-month,Yes,Electronic check,95.45,95.45,1,95.45,0-1yr
5146-YYFRZ,0,No,No,67,No,No,No,Two year,No,Bank transfer,19.95,1311.75,0,19.578358208955223,4-6yr
1195-OIYEJ,0,No,No,13,Fiber optic,No,No,Month-to-month,Yes,Electronic check,91.1,1135.7,1,87.36153846153846,1-2yr
5906-CVLHP,0,Yes,Yes,45,DSL,No,Yes,One year,Yes,Credit card,54.15,2319.8,1,51.55111111111111,2-4yr
3452-SRFEG,0,No,No,49,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,74.6,3720.35,0,75.92551020408163,4-6yr
4070-OKWVH,0,Yes,No,52,Fiber optic,No,No,Month-to-month,No,Bank transfer,94.6,5025.8,0,96.65,4-6yr
5297-MDOIR,0,Yes,No,63,Fiber optic,Yes,No,One year,Yes,Credit card,81.15,5224.5,0,82.92857142857143,4-6yr
6369-MCAKO,0,Yes,Yes,68,DSL,Yes,Yes,Two year,Yes,Bank transfer,89.05,6185.8,0,90.96764705882353,4-6yr
4926-UMJZD,0,Yes,No,31,DSL,No,Yes,Month-to-month,Yes,Mailed check,49.2,1498.55,0,48.34032258064516,2-4yr
6848-HJTXY,0,Yes,No,64,No,No,No,Two year,No,Credit card,19.45,1208.6,0,18.884375,4-6yr
6341-AEVKX,0,Yes,No,62,Fiber optic,Yes,Yes,One year,Yes,Electronic check,104.3,6613.65,0,106.67177419354839,4-6yr
4501-EQDRN,0,No,No,1,Fiber optic,No,No,Month-to-month,No,Bank transfer,69.7,69.7,1,69.7,0-1yr
2990-HWIML,0,No,No,6,Fiber optic,No,No,Month-to-month,Yes,Electronic check,89.5,573.3,1,95.55,0-1yr
0682-USIXD,0,Yes,No,21,Fiber optic,No,Yes,Month-to-month,Yes,Electronic check,86.05,1818.9,0,86.61428571428571,1-2yr
6976-BWGLQ,0,Yes,Yes,72,No,No,No,Two year,No,Bank transfer,25.2,1787.35,0,24.824305555555554,4-6yr
7078-NVFAM,0,Yes,Yes,32,DSL,Yes,No,Month-to-month,Yes,Electronic check,35.15,1051.05,0,32.8453125,2-4yr
8065-QBYTO,1,No,No,71,Fiber optic,Yes,Yes,One year,Yes,Credit card,99.65,7181.25,0,101.1443661971831,4-6yr
2133-TSRRM,0,No,Yes,34,Fiber optic,Yes,No,Month-to-month,Yes,Bank transfer,105.35,3688.6,0,108.48823529411764,2-4yr
7384-GHBPI,0,Yes,No,3,DSL,No,No,Month-to-month,Yes,Electronic check,35.15,99.75,1,33.25,0-1yr
7603-USHJS,0,No,Yes,12,Fiber optic,No,No,Month-to-month,Yes,Credit card,73.75,871.4,1,72.61666666666666,0-1yr
7234-FECYN,1,No,No,8,Fiber optic,No,No,Month-to-month,No,Electronic check,101.35,780.5,1,97.5625,0-1yr
2511-ALLCS,0,Yes,Yes,35,No,No,No,Two year,No,Bank transfer,24.3,821.6,0,23.474285714285713,2-4yr
3191-CSNMG,0,Yes,Yes,3,Fiber optic,No,No,Month-to-month,Yes,Electronic check,80.7,239.45,0,79.81666666666666,0-1yr
7952-OBOYL,0,No,No,3,Fiber optic,No,Yes,Month-to-month,Yes,Mailed check,89.85,244.45,0,81.48333333333333,0-1yr
7470-DYNOE,0,No,No,53,DSL,No,No,One year,Yes,Electronic check,61.1,3357.9,0,63.35660377358491,4-6yr
7853-OETYL,0,Yes,No,4,DSL,Yes,No,Month-to-month,Yes,Electronic check,29.05,129.6,0,32.4,0-1yr
1545-ACTAS,0,Yes,Yes,48,Fiber optic,Yes,No,One year,Yes,Bank transfer,99.7,4977.2,0,103.69166666666666,2-4yr
5876-HZVZM,0,Yes,Yes,6,DSL,Yes,No,Month-to-month,No,Credit card,55.9,365.35,1,60.89166666666667,0-1yr
1400-MMYXY,1,Yes,No,3,Fiber optic,No,No,Month-to-month,Yes,Electronic check,105.9,334.65,1,111.55,0-1yr
5126-RCXYW,0,Yes,Yes,54,DSL,No,Yes,Two year,No,Credit card,46.0,2424.05,0,44.88981481481482,4-6yr
